certificate_id,film_name,cut_no,description,deleted_secs,replaced_secs,inserted_secs,total_modified_time_secs
100070102000000147,TRAILER NO.2 OF  MADHA,1,Delete smoking visuals wherever it occurs. (Deleted and replaced with alternate shots),3.0,3.0,0.0,6.0
100070102000000097,RAAHU (A TO UA),1,Chalam running hand on the body of Bhanu.,7.0,0.0,0.0,7.0
100070102000000097,RAAHU (A TO UA),2,Urinating visuals of Chalam and Abdul from arey saale  upto  waha pe chod,31.0,0.0,0.0,31.0
100070102000000097,RAAHU (A TO UA),3,Goons trying to molest Bhanu.,7.0,0.0,0.0,7.0
100070102000000097,RAAHU (A TO UA),4,Dialogue Danni padihenu nimushallo pampinchestam chusi enjoy chey kadante velli road meeda wait chey,0.0,0.0,0.0,0.0
100070102000000097,RAAHU (A TO UA),5,Na anukunevallatho evaranna padukunte chusi enjoy chestavemo,5.0,0.0,0.0,5.0
100070102000000097,RAAHU (A TO UA),6,Kissing and intimate shots of hero heroine in song.,18.0,0.0,0.0,18.0
100070102000000097,RAAHU (A TO UA),7,Blood spurting out as Sesh firing on Abdullas body,2.0,0.0,0.0,2.0
100070101900001009,AFR1A,1,Muted dialogue  porinesukundamani,0.0,0.0,0.0,0.0
100070101900001009,AFR1A,2,Muted dialogue  nuvvekkadekkado nokkutunte nakekkado nostundi madam,0.0,0.0,0.0,0.0
100070101900001009,AFR1A,3,Endanna pori arustadanukunte nuvvarustunnav case reverse ainda (audio visual),3.0,0.0,0.0,3.0
100070101900001009,AFR1A,4,Manam ye abbaku puttamo teliyakapothe (audio visual),3.0,0.0,0.0,3.0
100070101900001009,AFR1A,5,But not virgin (audio visual),2.0,0.0,0.0,2.0
100070101900001009,AFR1A,6,Removed lip kissing sequence,19.0,0.0,0.0,19.0
100070102000000044,ENNODU MODHI PAAR,1,Excise the word mental wherever it occurs. (Muted),0.0,0.0,0.0,0.0
100070102000000071,MUGUNDAN,1,Excise the word kadvnitt (God). (Muted),0.0,0.0,0.0,0.0
100070102000000071,MUGUNDAN,2,Insert statutory warnings on smoking at 00:23:40 and 00:28:54. (Inserted),0.0,0.0,0.0,0.0
100070102000000077,ASURAVETTAI,1,Excise the word mundam (01:18:00). (Muted),0.0,0.0,0.0,0.0
100070102000000162,TRAILER OF  MR AND MISS,1,Excise the word DEENAMMA. (Muted),0.0,0.0,0.0,0.0
100070102000000025,MISTER,1,Excise the word myru (hair). (Muted),0.0,0.0,0.0,0.0
100070102000000025,MISTER,2,Excise the word Narendra Modi. (Muted),0.0,0.0,0.0,0.0
100070102000000025,MISTER,3,Excise the word Jayalalitha in hospital scene. (Muted),0.0,0.0,0.0,0.0
100070102000000025,MISTER,4,Insert statutory warnings wherever missed. (Inserted),0.0,0.0,0.0,0.0
100070102000000089,MAGIC MAN,1,Excise the word aval irukka. (Muted),0.0,0.0,0.0,0.0
100070101900000946,PRANAYA RAJAVU,1,"Excise the following words (with timeline 01:22:51) - 1) Kidakkukayanenkil, 2) Kidannitu Podi. (Muted)",0.0,0.0,0.0,0.0
100070101900000946,PRANAYA RAJAVU,2,Insert the statutory warnings wherever missing. (Inserted),0.0,0.0,0.0,0.0
100070102000000127,SASIREKHAVIN KALYANAM,1,Excise the word fuck. (Muted),0.0,0.0,0.0,0.0
100070102000000127,SASIREKHAVIN KALYANAM,2,Insert the statutory warnings wherever missing. (Inserted),0.0,0.0,0.0,0.0
100030101900002896,NARASIMHA NAIDU,1,Reduced the visuals of bomb blasting huts burning rowdy gang beating People and they are running here and there,18.0,0.0,0.0,18.0
100030101900002896,NARASIMHA NAIDU,2,Deleted the visuals of Anjali and 2 girls massaging her body and she bathing,46.0,0.0,0.0,46.0
100030101900002896,NARASIMHA NAIDU,3,Deleted the dialogue of Narasinha Naidu with Simhachala Naidu  antey Memu amma palu. adda gadidha paalo,6.0,0.0,0.0,6.0
100030101900002896,NARASIMHA NAIDU,4,In the song: kokkomani korukku thinnadhi.. deleted romantic visuals,4.0,0.0,0.0,4.0
100030101900002896,NARASIMHA NAIDU,5,Reduced the visuals of Anjali rolls down from the mountain rock and struggles,9.0,0.0,0.0,9.0
100030101900002896,NARASIMHA NAIDU,6,Deleted the dialogue of :sex dheni meedha. Lux meedhey by Sandhya,5.0,0.0,0.0,5.0
100030101900002896,NARASIMHA NAIDU,7,Deleted the dialogue of Anjali naaku paalu raavani,2.0,0.0,0.0,2.0
100030101900002896,NARASIMHA NAIDU,8,Reduced the fight between Narasimha Naidu with the rowdies,68.0,0.0,0.0,68.0
100030101900002896,NARASIMHA NAIDU,9,Reduced the visuals of Rowdy gang persons coming on in the card chasing the train holding weapons in their hands.,26.0,0.0,0.0,26.0
100030101900002896,NARASIMHA NAIDU,10,Deleted the visuals of Rowdy gang hitting the train windows with weapons,5.0,0.0,0.0,5.0
100030101900002896,NARASIMHA NAIDU,11,Deleted the visuals of group of villains beating Raghupathi Naidu before the temple premises,20.0,0.0,0.0,20.0
100030101900002896,NARASIMHA NAIDU,12,Reduced the fight between Narasimha Naidu with Villains and Rowdies,105.0,0.0,0.0,105.0
100030101900002896,NARASIMHA NAIDU,13,Deleted the visuals of Sandhya come takes her bra from under the pillow in Narasimha Naidu bedroom while he is talking with others excuse me ..  results thelisedhi,30.0,0.0,0.0,30.0
100030101900002896,NARASIMHA NAIDU,14,Deleted the dialogue of Thanikella with Narasimha Naidu  aamaa guru raathri.. rendu picturelu choosinaavaa moodu masala tharuvaathathelu,12.0,0.0,0.0,12.0
100030101900002896,NARASIMHA NAIDU,15,Reduced the scene between Sandhya with Narasimha Naidu and deleted their dialogues  second set up.. perigi potundhi,6.0,0.0,0.0,6.0
100030101900002896,NARASIMHA NAIDU,16,Deleted the visuals of Narasimha Naudu removes towel and throws on Shravani stands nakedly before her. yenti mee annayyalu ..battalu vesukuni randi,9.0,0.0,0.0,9.0
100030101900002896,NARASIMHA NAIDU,17,Reduced the scene between Shravani with Narasimha Naidu. She is taking bath opens the door asking him to give blouse. After comes out bathroom explains difference between Ravika and Jacket,93.0,0.0,0.0,93.0
100030101900002896,NARASIMHA NAIDU,18,In the song chilaka pachha koka deleted the lyric : paalu kaavaalaa... Paduchu pilla kaavaalaa,6.0,0.0,0.0,6.0
100030101900002896,NARASIMHA NAIDU,19,Muted the word sex uttered by Shravani with Narasimha Naidu brothers,0.0,0.0,0.0,0.0
100030101900002896,NARASIMHA NAIDU,20,In the song: monna kutteysey ninna kutteysindhey. Deleted close visuals of her navel,9.0,0.0,0.0,9.0
100030101900002896,NARASIMHA NAIDU,21,Reduced rowdies chasing the cars bomb blasting,26.0,0.0,0.0,26.0
100030101900002896,NARASIMHA NAIDU,22,Reduced the fight at the railway track and railway station Narasimha Naidu with the Villains,62.0,0.0,0.0,62.0
100030101900002896,NARASIMHA NAIDU,23,Reduced the visuals of Shravani with stabbing wound coming on walking,10.0,0.0,0.0,10.0
100030101900002896,NARASIMHA NAIDU,24,Reduced the climax fight,124.0,0.0,0.0,124.0
100070102000000224,TRAILER OF LOCK DOWN,1,Excise the visual of mass burial of dead bodies. (Excised visuals including hospital shots and replaced with montage shots of people on roads),8.0,8.0,0.0,16.0
100070102000000091,THOTA BAVI,1,Disclaimers are to be kept as per norms for smoking and drinking wherever it occurs. (Inserted as per norms),0.0,0.0,0.0,0.0
100070102000000091,THOTA BAVI,2,Excise the words Shakeela and Ambani. (Muted),0.0,0.0,0.0,0.0
100070102000000091,THOTA BAVI,3,Excise the blood spilling visuals in fight sequence wherever it occurs. (Blood color blackened),0.0,0.0,0.0,0.0
100070102000000091,THOTA BAVI,4,Excise words full enjoy. (Muted),0.0,0.0,0.0,0.0
100030102000000455,ANDHA ORU NIMISHAM,1,Excise words nee kudutta sari (muted),0.0,0.0,0.0,0.0
100030102000000455,ANDHA ORU NIMISHAM,2,Excise words paal kudukkaporiya (muted),0.0,0.0,0.0,0.0
100030101900002895,NANI,1,Deleted the close visuals of Priya sitting on chair and relaxing near the swimming pool exposing of her cleavage and bare legs and swims in swimming pool.,31.0,0.0,0.0,31.0
100030101900002895,NANI,2,Deleted the Nani and Deepak two boys passing urine on the water,29.0,0.0,0.0,29.0
100030101900002895,NANI,3,Deleted the dialogue of Vijay (Sunil) with Sudhakar : peddhagaa unnnavanni  peddagaa chesetattunnaaru,12.0,0.0,0.0,12.0
100030101900002895,NANI,4,Reduced the dialogue of Kishore watching tablet with his friends yentra adhi  kaani lopala,7.0,0.0,0.0,7.0
100030101900002895,NANI,5,In the song paataku pallavi. Deleted the close visuals girls dancing,9.0,0.0,0.0,9.0
100030101900002895,NANI,6,6 Reduced the Priya talking on phone while lying on bed exposing cleavage  yento theleedhu.. yekkadekkado vuntundhi,17.0,0.0,0.0,17.0
100030101900002895,NANI,7,In the illusion song Spider man deleted the romantic visuals of Priya and Vijju,45.0,0.0,0.0,45.0
100030101900002895,NANI,8,Deleted the close visuals of Nani drawing picture on the board special bed for kids and explaining its features:  ee babyni lo connect avuthundhi,16.0,0.0,0.0,16.0
100030101900002895,NANI,9,Reduced the fight between Vijju with Rowdies in the amusement part,43.0,0.0,0.0,43.0
100030101900002895,NANI,10,Reduced the scene between Seema (Ishwarya) with Priya discussing of her love with Vijju including their dialogues  oka abbayi.. aatey veru trust me manoj,96.0,0.0,0.0,96.0
100030101900002895,NANI,11,Reduced the dialogue between Vijju with Priya while coming on walking in the lonely area : adhi lifelo first time kadha. . . adagoddhu please adhi lifelo first time  naaku idey first time,35.0,0.0,0.0,35.0
100030101900002895,NANI,12,Reduced the dialogue between Nani mother talking with her friend appudu Nani. Thondi thondi,10.0,0.0,0.0,10.0
100030101900002895,NANI,13,Reduced the scene between Priya with Seema at night Test yententey.... cheddavaadu  sexygaa antey.. control thappi,58.0,0.0,0.0,58.0
100030101900002895,NANI,14,Reduced the romantic scene between Priya with Vijju and she testing her Love with him . Vijju looks whistle hanging to her neck and propose to blew it.Seema with her gang enters and beating Vijju Dialogues:  Priya okasaari please.. bomma,126.0,0.0,0.0,126.0
100030101900002895,NANI,15,Deleted the dialogue conversation between Vijju and Priya yela antey Naaku alaagey andharikee anthey naa,5.0,0.0,0.0,5.0
100030101900002895,NANI,16,Muted the dialogue of Vijju inko kottha dhantlo nannu erikinchoddhu,0.0,0.0,0.0,0.0
100030101900002895,NANI,17,Deleted the dialogues of Science with Vijju and others : padaggadhilo power fullgaa vundali. Pasipillaaduga vundaledu,13.0,0.0,0.0,13.0
100030101900002895,NANI,18,Deleted the dialogue between Priya and Vijju nuvvem cheyaventi..chepthey chesthanu  ippudenti . Oka laaga :Thrible X,14.0,0.0,0.0,14.0
100030101900002895,NANI,19,Reduced the kissing visual of Priya kissing Vijju,14.0,0.0,0.0,14.0
100030101900002895,NANI,20,Muted the word XXX uttered by Priya two times,0.0,0.0,0.0,0.0
100030101900002895,NANI,21,Deleted the visuals of Nani presence sitting in auto in the lapse of Priya Nani looks at her cheast. Dialogue ollo koorchodam.. important paneyenti,17.0,0.0,0.0,17.0
100030101900002895,NANI,22,Deleted the visuals of Vijju keeps his hand on Priya chest and talking ekkadey vunnanu. Baagaaney chepthunnaavu,18.0,0.0,0.0,18.0
100030101900002895,NANI,23,Deleted the dialogue of Sathyam (Brahmanandam) with Shakeela  nuvvu oka pani.. paduko bettuko,6.0,0.0,0.0,6.0
100030101900002895,NANI,24,Deleted the close visuals of Nani sleeping on bed keeps his head on Shakeela chest,7.0,0.0,0.0,7.0
100030101900002895,NANI,25,Reduced the repeated dialogues Sathyam with Sekhar  aa amamaayi.. bidda padukuntey thappentayya,42.0,0.0,0.0,42.0
100030101900002895,NANI,26,Reduced the visuals of Nani lies sleeping keeps his head on Shakeela Chest and Sathyam enters and looks at them.,20.0,0.0,0.0,20.0
100030101900002895,NANI,27,In the song vastha nee venuka deleted close visuals of Priya sitting and singing exposing bare thigh,16.0,0.0,0.0,16.0
100030101900002895,NANI,28,Reduced 1st night scene betwttn Priya and Vijju and their dialogues deleted  edhigo choodu theleedey,162.0,0.0,0.0,162.0
100030101900002895,NANI,29,Deleted the entire lyrics of the song yekkada yekkada nakkinaaSinging and dancing by Priya and Vijju with all the dancers. Retained Only BGM shots and their dancing,207.0,0.0,0.0,207.0
100030101900002895,NANI,30,Deleted 1st night romancing by Priya with Vijju and their dialogues neney theginchesaanu  to till end of the scene,85.0,0.0,0.0,85.0
100030101900002895,NANI,31,Reduced the scene between Priya and Vijju at night while Vijju studying Vijju gurram yekkudhaama. No Priya vaddhu Priya,21.0,0.0,0.0,21.0
100030101900002895,NANI,32,Reduced the visuals of Vijju narrating his first night story to Science and Vijay,14.0,0.0,0.0,14.0
100030101900002895,NANI,33,Muted the dialogue malli gurram yekkindhi uttered by Vijju with Science,0.0,0.0,0.0,0.0
100030101900002895,NANI,34,Deleted the Dialogue of Vijay (Sunil) with Vijju and Science 30 yellu Vachhinaayi. Koochunnaanu karra,14.0,0.0,0.0,14.0
100030101900002895,NANI,35,Deleted the visuals of Vijju recollecting night romantic incident whilePriya vomiting. Both romancing under the blanket,0.0,0.0,0.0,0.0
100030101900002895,NANI,36,Muted the word gurram yekkaavu uttered by Vijju,0.0,0.0,0.0,0.0
100030101900002895,NANI,37,Deleted the dialogue of Ravibabu : indhaakati nunchi . Yemi avvaledhu,4.0,0.0,0.0,4.0
100030101900002895,NANI,38,Reduced the climax fight,80.0,0.0,0.0,80.0
100030101900002895,NANI,39,At the end of movie deleted the visuals of Priya climbs on the back of Vijju and both enters into the bed room,12.0,0.0,0.0,12.0
100070101900001015,AGENT CHANAKYA,1,Excise the words Hindustani Patti. (Muted),0.0,0.0,0.0,0.0
100070101900001015,AGENT CHANAKYA,2,Excise the word Indiakaru. (Muted),0.0,0.0,0.0,0.0
100070101900001015,AGENT CHANAKYA,3,Excise the word fucker. (Muted),0.0,0.0,0.0,0.0
100070101900001015,AGENT CHANAKYA,4,Excise the word fuck. (Muted),0.0,0.0,0.0,0.0
100070101900000940,JANAKI NAYAKAN,1,The title of the movie was written wrongly in the video. The title to be corrected as per the title registration. (Title of the film corrected as per the title registration),0.0,0.0,0.0,0.0
100070101900000940,JANAKI NAYAKAN,2,Insert statutory warnings wherever missing. (In the Song). (Inserted),0.0,0.0,0.0,0.0
100030102000000432,ASHOKA CHAKRAVARTHI,1,Muted the word addhey from the dialogue of Bharya kooda addheydhenauttered by Ashok,0.0,0.0,0.0,0.0
100030102000000432,ASHOKA CHAKRAVARTHI,2,Reduced the visuals of SI beating Ashok at his house exterior before all,52.0,0.0,0.0,52.0
100030102000000432,ASHOKA CHAKRAVARTHI,3,Muted the word pundakore uttered by person at Ashok in the harbor,0.0,0.0,0.0,0.0
100030102000000432,ASHOKA CHAKRAVARTHI,4,Muted the word haram jade: uttered by Rowdy,0.0,0.0,0.0,0.0
100030102000000432,ASHOKA CHAKRAVARTHI,5,Reduced the visuals of Rowdy Martin beating Abdulla and kissing his wife before the crowd on the road,13.0,0.0,0.0,13.0
100030102000000432,ASHOKA CHAKRAVARTHI,6,Reduced the fight between Ashok and Rowdy gang,81.0,0.0,0.0,81.0
100030102000000432,ASHOKA CHAKRAVARTHI,7,Reduced the boxing fight between Ashok and fighter,25.0,0.0,0.0,25.0
100030102000000432,ASHOKA CHAKRAVARTHI,8,"Reduced the swimming pool shots Preethi swimming , coming out and sits in the chair behind Ashok and asking him the lighter",64.0,0.0,0.0,64.0
100030102000000432,ASHOKA CHAKRAVARTHI,9,Reduced the gun firing between Ashok and Police in the auditorium,17.0,0.0,0.0,17.0
100030102000000432,ASHOKA CHAKRAVARTHI,10,Reduced the visuals of Majid khan persons torturing Ashok and his men,30.0,0.0,0.0,30.0
100030102000000432,ASHOKA CHAKRAVARTHI,11,Muted the word cyanide uttered by Kareem while giving capsule to Ashok,0.0,0.0,0.0,0.0
100030102000000432,ASHOKA CHAKRAVARTHI,12,Deleted the visuals of bullet hits at person head in the car while Ashok shoots,1.0,0.0,0.0,1.0
100030102000000432,ASHOKA CHAKRAVARTHI,13,Reduced the visuals of gun firing between Ashok and Majid khan group,50.0,0.0,0.0,50.0
100030102000000432,ASHOKA CHAKRAVARTHI,14,Reduced the visuals of Ashok drinks and vomits and deleted flash visuals of Ashok gun firing at person etc,28.0,0.0,0.0,28.0
100030102000000432,ASHOKA CHAKRAVARTHI,15,Reduced the scene between Preethi and Ashok while she is in bath and Ashok opens the bathroom door and their dialogues  with pleasure dochu kovali gaani,16.0,0.0,0.0,16.0
100030102000000432,ASHOKA CHAKRAVARTHI,16,Deleted the entire lyrics for the song abbo roshamentha vundhira Deleted the dance movement of Ashok and Preethi retained only BGM shots,190.0,0.0,0.0,190.0
100030102000000432,ASHOKA CHAKRAVARTHI,17,Deleted the visuals of branded liquor bottles presence on the table,4.0,0.0,0.0,4.0
100030102000000432,ASHOKA CHAKRAVARTHI,18,Reduced the visuals of Rowdies beating Abndulla,13.0,0.0,0.0,13.0
100030102000000432,ASHOKA CHAKRAVARTHI,19,Reduced the fight between Ashok and Rowdies on the road at Abdulla house,35.0,0.0,0.0,35.0
100030102000000432,ASHOKA CHAKRAVARTHI,20,Muted the word vesya uttered by Urmila and Ashok 2 times,0.0,0.0,0.0,0.0
100030102000000432,ASHOKA CHAKRAVARTHI,21,Deleted the visuals of Branded liquor bottles in the shelf while Kareem praying,3.0,0.0,0.0,3.0
100030102000000432,ASHOKA CHAKRAVARTHI,22,Reduced the visuals of officers in the party with the girls presence,2.0,0.0,0.0,2.0
100030102000000432,ASHOKA CHAKRAVARTHI,23,Muted the word prostitute uttered by Ashok with Police officer Albert,0.0,0.0,0.0,0.0
100030102000000432,ASHOKA CHAKRAVARTHI,24,Reduced the repeated visuals of Officers presence with girls in the party,122.0,0.0,0.0,122.0
100030102000000432,ASHOKA CHAKRAVARTHI,25,Reduced Majid and his persons gun firing at Kareem and kill him,95.0,0.0,0.0,95.0
100030102000000432,ASHOKA CHAKRAVARTHI,26,Reduced the visuals of Ashok beating the Inspector before all at his house exterior,20.0,0.0,0.0,20.0
100030102000000432,ASHOKA CHAKRAVARTHI,27,Reduced blood stains presence on the floor and Urmila hands,19.0,0.0,0.0,19.0
100030102000000432,ASHOKA CHAKRAVARTHI,28,Reduced the climax fight and Ashok killing Majid khan,52.0,0.0,0.0,52.0
100030102000000433,SULTAN,1,Reduced the visuals of car blasting,1.0,0.0,0.0,1.0
100030102000000433,SULTAN,2,Reduced the visuals of Police officer Ashok chasing Old man gun firing at him,45.0,0.0,0.0,45.0
100030102000000433,SULTAN,3,Reduced the fight between Ashik and Old man (Sultaan in old man getup),29.0,0.0,0.0,29.0
100030102000000433,SULTAN,4,Deleted the visuals of dead body of deer lies on ground with bullet shot. Person runs away from there.,4.0,0.0,0.0,4.0
100030102000000433,SULTAN,5,Deleted the word mooga dhaniva uttered by Prudhvi raj at Renuka,1.0,0.0,0.0,1.0
100030102000000433,SULTAN,6,Muted the word  mooga dhaniva moogauttered by Prudhvi raj,0.0,0.0,0.0,0.0
100030102000000433,SULTAN,7,In the song : chimma chimma deleted the dance visual of Prudhvi raj with Renuka. pettaavu . Eragadheesi,8.0,0.0,0.0,8.0
100030102000000433,SULTAN,8,Reduced the fight in the forest by Prudhvi with the rowdies,36.0,0.0,0.0,36.0
100030102000000433,SULTAN,9,Reduced the visuals of Renuka rolls down from the rock in the forest after Jeep wheel goes off. ..,12.0,0.0,0.0,12.0
100030102000000433,SULTAN,10,Reduced the scene between Renuka and Prudhvi at the water falls water she screams of water snake goes inside of her dress. Prudhvi come and puts his hand inside of her dress and takes out.,45.0,0.0,0.0,45.0
100030102000000433,SULTAN,11,Reduced the visuals of Renuka takes off her upper dress to dry up and Prudhvi looks at her,28.0,0.0,0.0,28.0
100030102000000433,SULTAN,12,Reduced the visuals of Roja screaming violently. Sultaan wears night coat after he seduced her,17.0,0.0,0.0,17.0
100030102000000433,SULTAN,13,Deleted the visuals of Police beating boy Sultaan hangs him upside down,2.0,0.0,0.0,2.0
100030102000000433,SULTAN,14,Reduced the visuals of person seducing woman before her husband and her son hangs to the tree upside down dheeni mogudi kalla mundhey dheenni maanabhangam cheyandi. Police shoots at her husband,18.0,0.0,0.0,18.0
100030102000000433,SULTAN,15,Deleted the visuals of bow pierced into Inspector throat and dies in the jeep,3.0,0.0,0.0,3.0
100030102000000433,SULTAN,16,Reduced the visuals of Deepti in swim dress with bare legs,8.0,0.0,0.0,8.0
