id,certificate_id,movie_name,language,duration_secs,description,cleaned_description,cut_no,deleted_secs,replaced_secs,inserted_secs,total_modified_time_secs,cert_date,cert_no,applicant,certifier,rating,cbfc_file_no
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:53:55:19-00:53:56:03 Voluntarily Deletion visual of dialogue bicche .........SOUND ONLY,,54,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:53:54:06-00:53:54:20 Voluntarily Deletion visual of dialogue bevarasi .....SOUND ONLY,,53,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:53:37:07-00:53:37:18 Voluntarily Deletion visual of dialogue lofar ....SOUND ONLY,,52,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:52:52:17-00:52:53:02 Voluntarily Deletion visual of dialogue ninna aiyan ....SOUND ONLY,,51,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:51:49:23-00:51:50:13 Voluntarily Deletion visual of mantri ninna nouna ....SOUND ONLY,,50,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:46:29:19-00:46:35:02 Voluntarily Deletion visual of heroine bathroom seen leg blurred (naaneno maadli nara weak),,49,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:46:27:05-00:46:27:22 Voluntarily Deletion visual of heroine bathroom seen leg blurred,,48,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:46:23:22-00:46:25:22 Voluntarily Deletion visual of heroine bathroom seen leg blurred,,47,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:40:38:14-00:40:39:01 Voluntarily Deletion visual of gojjaa .......SOUND ONLY,,46,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:36:46:05-00:36:46:15 Voluntarily Deletion visual of hodakond.......SOUND ONLY,,45,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:36:06:03-00:36:06:13 Voluntarily Deletion visual of naayi ......SOUND ONLY,,44,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:35:06:17-00:35:06:22 Voluntarily Deletion visual of katte vadiyatte .....SOUND ONLY,,43,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,0:34:53:16-00:34:54:03 Voluntarily Deletion visual of heroine chaa ....SOUND ONLY,,42,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:34;09:18-00:34:10:09 Voluntarily Deletion visual of narmadaa ........SOUND ONLY,,41,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:33:43:08-00:33::43:14 Voluntarily Deletion visual of changal naayi ......SOUND ONLY,,40,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:33:21:10-00:33:21:23 Voluntarily Deletion visual of baaras .....SOUND ONLY,,39,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:29:17:04-00:29:17:17 Voluntarily Deletion visual of nanna makkalanna .......SOUND ONLY,,38,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:29:04:14-00:29:04:22 Voluntarily Deletion visual of maadko bidtiyaa .......SOUND ONLY,,37,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:28:18:02-00:28:18:10 Voluntarily Deletion visual of dialogue ninna ayyan ......SOUND ONLY,,36,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:26:48:10-00:26:48:22 Voluntarily Deletion visual of dialogue haradaaka bidtini,,35,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:25:09:15-00:25:09:23 Voluntarily Deletion visual of rowdy dialogue finger ashta uddaa illaa  blurred finger,,34,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:23:27:22-00:23:29:11 Voluntarily Deletion visual of heroine in bathroom,,33,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:23:02:20-00:23:03;19 Voluntarily Deletion visual of heroine in bathroom naanu baralaa .......SOUND ONLY,,32,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:22:50:14-00:22:52:06 Voluntarily Deletion visual of heroine in bathroom kabbadi match ante ..........SOUND ONLY,,31,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:22:39:04-00:22:41:05 Voluntarily Deletion visual of dialogue chuta ........SOUND ONLY,,30,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:22:16:01-00:22:16:17 Voluntarily Deletion visual of dialogue mindrike .........SOUND ONLY,,29,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:21:49:19-00:21:50:01 Voluntarily Deletion visual of dialogue mindrike .......SOUND ONLY,,28,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:21:16:11-00:21:16:20 Voluntarily Deletion visual of rowdy raped women blurred,,27,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:16:01:02-00:16:08:04 Voluntarily Deletion visual of rowdy raped women blurred,,26,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:15:42:11-00:15:44:05 Voluntarily Deletion visual of rowdy raped women,,25,78.0,0.0,0.0,78.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:14:39:15-00:14:39:14 Voluntarily Deletion visual of dog ..........SOUND ONLY,,24,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:14:37:00-00:14:37:07 Voluntarily Deletion visual of naayi .......SOUND ONLY,,23,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00-14:31:04 TO 00-14:31:16 Voluntarily Deletion visual of dialogue bevarsi .....SOUND ONLY,,22,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00-14:11:07 TO 00-14:12:06 Voluntarily Deletion visual of rowdy dead body blood blurred,,21,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:14:03:12-00:14:08:06 Voluntarily Deletion visual of rowdy dead body blood blurred ivanige praana hogatte antaa gotaagalilla,,20,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,Voluntarily Deletion visual of rowdy dead body blood blurred nanna hididu promoshan gittasakobahudu antaa bandaa,,19,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:13:41:09-00:13:42:13 Voluntarily Deletion visual of police blood leg blurred,,18,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:13:38:13-00:13:39:19 Voluntarily Deletion visual of rowdy beating police officer,,17,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:13:36:17-00:13:38:04 Voluntarily Deletion visual of rowdy removing rod and blood (blurred),,16,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:12:55:19-00:12:56:02 Voluntarily Deletion visual of dialogue nimma hendtira .....SOUND ONLY,,15,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:12:14:18-00:12:15:14 Voluntarily Deletion visual of dialogue bolimagana .......SOUND ONLY,,14,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:10:41:02-00:10:42:13 Voluntarily Deletion visual of song lyrics boli makkale ....SOUND ONLY,,13,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:09:46:10-00:09:46:23 Voluntarily Deletion visual of dialogue namarda...SOUND ONLY,,12,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:09:11:23-00:09:12:05 Voluntarily Deletion visual of dialogue munde....SOUND ONLY,,11,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:09:04:19-00:09:06:07 Voluntarily Deletion visual of police officer split to women,,10,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00-08:41:09 TO 00- 08:42:00 Voluntarily Deletion visual of police officer beating women,,9,15.0,0.0,0.0,15.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:08:39:17-00:08:40:04 Voluntarily Deletion visual of dialogue veshya ...SOUND ONLY,,8,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:08:21:11-00:08:21:22 Voluntarily Deletion visual of dialogue namardaa .....SOUND ONLY,,7,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:07:45:14-00:07:47:05 Voluntarily Deletion visual of with body head blurred,,6,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:07:43:02-00:07:44:15 Voluntarily Deletion visual of with body head blurred,,5,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00-07:14:14 TO 00-07:14:22 Voluntarily Deletion visual of police officer beating women,,4,6.0,0.0,0.0,6.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:06:55:17-00:06:56:03 Voluntarily Deletion visual of dialogue naayi....SOUND ONLY,,3,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:06:47:05-00:06:47:10 Voluntarily Deletion visual of dialogue naayi ...SOUND ONLY,,2,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:01:30:14-00:01:33:14 Voluntarily Deletion visual of heppu gattida bisi rakta (blurred),,1,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000253,100020101700000349,TIGER GALLI,Kannada,8483.0,The blood oozes out from the neck of Vishnu after chopping his head from 02:06:18 to 02:06:24 should be deleted.,,10,0.0,0.0,0.0,0.0,2017-08-31,DIL3182017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",A,1A021807201700873
100020291700000253,100020101700000349,TIGER GALLI,Kannada,8483.0,The dialogue that Naya Devatha na bedroom from 02:12:41 to 02:12:43 should be muted.,,9,0.0,0.0,0.0,0.0,2017-08-31,DIL3182017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",A,1A021807201700873
100020291700000253,100020101700000349,TIGER GALLI,Kannada,8483.0,The dialogue Gandhiyinda Modi from 02:11:15 to 02:11:17 should be removed.,,8,2.0,2.0,0.0,4.0,2017-08-31,DIL3182017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",A,1A021807201700873
100020291700000253,100020101700000349,TIGER GALLI,Kannada,8483.0,The name of Telgi at 01:59:31 should be muted.,,7,0.0,0.0,0.0,0.0,2017-08-31,DIL3182017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",A,1A021807201700873
100020291700000253,100020101700000349,TIGER GALLI,Kannada,8483.0,The visual of National Flag at 01:10:06 should be blurred.,,6,0.0,0.0,0.0,0.0,2017-08-31,DIL3182017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",A,1A021807201700873
100020291700000253,100020101700000349,TIGER GALLI,Kannada,8483.0,The name Ravichandra at 47 mins 10 secs should be muted.,,5,0.0,0.0,0.0,0.0,2017-08-31,DIL3182017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",A,1A021807201700873
100020291700000253,100020101700000349,TIGER GALLI,Kannada,8483.0,The dialogue Kannadigarige from 36 mins 35 secs to 36 mins 37 secs should be muted,,4,0.0,0.0,0.0,0.0,2017-08-31,DIL3182017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",A,1A021807201700873
100020291700000253,100020101700000349,TIGER GALLI,Kannada,8483.0,The dialogue kannadigarigiro from 36 mins 05 secs to 36 mins 07 secs should be muted.,,3,0.0,0.0,0.0,0.0,2017-08-31,DIL3182017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",A,1A021807201700873
100020291700000253,100020101700000349,TIGER GALLI,Kannada,8483.0,The visual of sari worn by Hero mother in the song depicting Tri colour of National Flag from 17 mins 48 secs to 17 mins 54 secs should be removed (the entire visual).,,2,0.0,0.0,0.0,0.0,2017-08-31,DIL3182017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",A,1A021807201700873
100020291700000253,100020101700000349,TIGER GALLI,Kannada,8483.0,The title that all the characters and circumstances in the film does not relate to any true incident should be inserted.,,1,0.0,0.0,0.0,0.0,2017-08-31,DIL3182017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",A,1A021807201700873
100020291700000048,100020101700000137,TIGER,Kannada,9111.0,the Dialogue Navvu Sarkaradavaru Anna-Sala eradu kotu sahistivee to be deleted.,,3,0.0,0.0,0.0,0.0,,DIL282017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A022605201700010
100020291700000048,100020101700000137,TIGER,Kannada,9111.0,the dialogue Sarkara Kaanunu Kamasutra idda hageto be deleted.,,2,0.0,0.0,0.0,0.0,,DIL282017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A022605201700010
100020291700000048,100020101700000137,TIGER,Kannada,9111.0,insert the statutory disclaimer against drinking,,1,0.0,0.0,0.0,0.0,,DIL282017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A022605201700010
100030291700000438,100030101700000612,THUPARIVAALAN,Tamil,9582.0,Mute the audio Fuck.,,9,0.0,0.0,0.0,0.0,2017-09-11,DIL2192017-Che,M M Mathialagen (E.O.),"M M Mathialagen, RO, CBFC, Chennai",UA,1A032408201701623
100030291700000438,100030101700000612,THUPARIVAALAN,Tamil,9582.0,Reduce the blood spots on the body of Police officer in the Ramp and also the blood visuals are to be reduced digitally.,,8,55.0,55.0,0.0,110.0,2017-09-11,DIL2192017-Che,M M Mathialagen (E.O.),"M M Mathialagen, RO, CBFC, Chennai",UA,1A032408201701623
100030291700000438,100030101700000612,THUPARIVAALAN,Tamil,9582.0,DeleteReplace the audio  video of the dialogue Kudikaarana.......nitrous axide. (Shot 75),,7,11.0,11.0,0.0,22.0,2017-09-11,DIL2192017-Che,M M Mathialagen (E.O.),"M M Mathialagen, RO, CBFC, Chennai",UA,1A032408201701623
100030291700000438,100030101700000612,THUPARIVAALAN,Tamil,9582.0,Delete the audio for explanation of laughing gas.,,6,0.0,0.0,0.0,0.0,2017-09-11,DIL2192017-Che,M M Mathialagen (E.O.),"M M Mathialagen, RO, CBFC, Chennai",UA,1A032408201701623
100030291700000438,100030101700000612,THUPARIVAALAN,Tamil,9582.0,"In the fight sequence, hitting visuals on private part is to be deletedreplaced.",,5,17.0,17.0,0.0,34.0,2017-09-11,DIL2192017-Che,M M Mathialagen (E.O.),"M M Mathialagen, RO, CBFC, Chennai",UA,1A032408201701623
100030291700000438,100030101700000612,THUPARIVAALAN,Tamil,9582.0,Woman on man visuals are to be reduced. Keep appropriately. (Shot No.69),,4,15.0,15.0,0.0,30.0,2017-09-11,DIL2192017-Che,M M Mathialagen (E.O.),"M M Mathialagen, RO, CBFC, Chennai",UA,1A032408201701623
100030291700000438,100030101700000612,THUPARIVAALAN,Tamil,9582.0,Mute the audio Paduththey. (Shot 25),,3,0.0,0.0,0.0,0.0,2017-09-11,DIL2192017-Che,M M Mathialagen (E.O.),"M M Mathialagen, RO, CBFC, Chennai",UA,1A032408201701623
100030291700000438,100030101700000612,THUPARIVAALAN,Tamil,9582.0,Beginning visuals are to be supported with Tamil super caption.,,2,0.0,0.0,0.0,0.0,2017-09-11,DIL2192017-Che,M M Mathialagen (E.O.),"M M Mathialagen, RO, CBFC, Chennai",UA,1A032408201701623
100030291700000438,100030101700000612,THUPARIVAALAN,Tamil,9582.0,"Disclaimers are to be kept as per norms, legible to read and wherever it requires.",,1,0.0,0.0,0.0,0.0,2017-09-11,DIL2192017-Che,M M Mathialagen (E.O.),"M M Mathialagen, RO, CBFC, Chennai",UA,1A032408201701623
100090291700000085,100090101700000109,THRISSIVAPEROOR KLIPTHAM,Malayalam,8305.0,STATUTORY WARNING SCROLL ON DRINKING AND SMOKING TO BE SHOWN IN BIGGER FONT,,6,0.0,0.0,0.0,0.0,,DIL252017-THI,FAREED KHAN P - THRISSUR(WHITESANDS MEDIA HOUSE),"Prathibha A, RO, CBFC, Thiruvananthpuram",UA,1A092307201700016
100090291700000085,100090101700000109,THRISSIVAPEROOR KLIPTHAM,Malayalam,8305.0,DELETE THE WORD UTTERED CHALUKKUUTTERED BY THE CHARACTER BALU,,5,0.0,0.0,0.0,0.0,,DIL252017-THI,FAREED KHAN P - THRISSUR(WHITESANDS MEDIA HOUSE),"Prathibha A, RO, CBFC, Thiruvananthpuram",UA,1A092307201700016
